Time,"Time Code","Country Name","Country Code","Agricultural irrigated land (% of total agricultural land) [AG.LND.IRIG.AG.ZS]","Agricultural machinery, tractors [AG.AGR.TRAC.NO]","Agricultural machinery, tractors per 100 sq. km of arable land [AG.LND.TRAC.ZS]","Agricultural raw materials exports (% of merchandise exports) [TX.VAL.AGRI.ZS.UN]","Agricultural raw materials imports (% of merchandise imports) [TM.VAL.AGRI.ZS.UN]","Agriculture value added per worker (constant 2010 US$) [EA.PRD.AGRI.KD]","Agricultural land (% of land area) [AG.LND.AGRI.ZS]","Depth of the food deficit (kilocalories per person per day) [SN.ITK.DFCT]","Food exports (% of merchandise exports) [TX.VAL.FOOD.ZS.UN]","Food imports (% of merchandise imports) [TM.VAL.FOOD.ZS.UN]","Food production index (2004-2006 = 100) [AG.PRD.FOOD.XD]","Fertilizer consumption (% of fertilizer production) [AG.CON.FERT.PT.ZS]","Fertilizer consumption (kilograms per hectare of arable land) [AG.CON.FERT.ZS]","Droughts, floods, extreme temperatures (% of population, average 1990-2009) [EN.CLC.MDAT.ZS]","Population growth (annual %) [SP.POP.GROW]","Agriculture, value added (annual % growth) [NV.AGR.TOTL.KD.ZG]","Rural population (% of total population) [SP.RUR.TOTL.ZS]","Rural poverty gap at national poverty lines (%) [SI.POV.RUGP]","Urban poverty gap at national poverty lines (%) [SI.POV.URGP]","Employment in agriculture (% of total employment) [SL.AGR.EMPL.ZS]","Account, income, poorest 40% (% ages 15+) [ts] [WP_time_10.8]","Gross domestic income (constant LCU) [NY.GDY.TOTL.KN]","Income share held by lowest 10% [SI.DST.FRST.10]","Income share held by lowest 20% [SI.DST.FRST.20]","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) [SI.SPR.PC40]","GDP (current US$) [NY.GDP.MKTP.CD]","Population, total [SP.POP.TOTL]","Arable land (hectares) [AG.LND.ARBL.HA]","Arable land (hectares per person) [AG.LND.ARBL.HA.PC]","Agricultural land (sq. km) [AG.LND.AGRI.K2]","Land area (sq. km) [AG.LND.TOTL.K2]","Rural land area (sq. km) [AG.LND.TOTL.RU.K2]","GINI index (World Bank estimate) [SI.POV.GINI]","Agriculture, value added (% of GDP) [NV.AGR.TOTL.ZS]","Arable land (% of land area) [AG.LND.ARBL.ZS]","Average precipitation in depth (mm per year) [AG.LND.PRCP.MM]","Access to electricity, rural (% of rural population) [EG.ELC.ACCS.RU.ZS]","Employment in agriculture, male (% of male employment) [SL.AGR.EMPL.MA.ZS]","Fossil fuel energy consumption (% of total) [EG.USE.COMM.FO.ZS]","Improved water source, rural (% of rural population with access) [SH.H2O.SAFE.RU.ZS]","People using basic drinking water services, rural (% of rural population) [SH.H2O.BASW.RU.ZS]","Research and development expenditure (% of GDP) [GB.XPD.RSDV.GD.ZS]"
2008,"YR2008","Iceland","ISL","..","11525","922","0.634594384049403","1.17818712639796","77216.627084802","18.713216957606","..","38.1795347239914","8.82891861050427","109.44","..","199.88","..","1.85957217059918","0.118701024948592","6.605","..","..","4.59999990463257","..","1835195375766.93","3.6","8.6","..","17640375722.4448","317414","125000","0.393807456507905","18760","100250","..","31.8","5.82736351110963","1.24688279301746","..","100","6.59000015258789","13.1670498667388","100","100","2.54354"
2008,"YR2008","India","IND","34.6501109831606","..","..","1.73542446687815","1.56503873834261","1005.07605032224","60.4593046525785","134","9.94565286903009","2.49237187857395","117.04","188.965017924367","153.349390803506","..","1.46968819897229","0.0929657446414183","69.754","..","..","..","..","68535208195343.8","..","..","..","1186952757636.11","1197146906","157995000","0.131976283953241","1797570","2973190","..","..","18.4439751402004","53.1398935150461","..","60.1655807495117","..","69.0051215885826","85.5","80.7098594500112","0.86728"
2008,"YR2008","Indonesia","IDN","..","..","..","6.43379985695399","3.03994520260753","1984.72670056309","29.8083982402005","135","17.6860597394476","7.25798502744251","113.79","118.397405023076","184.52845814978","..","1.35146283598189","4.82849022114034","51.673","3.4","2.1","41.0499992370605","..","6.17163277362483E+15","..","..","..","510228635279.289","236159276","22700000","0.0961215683943746","540000","1811570","..","..","14.4817402526294","12.5305674083806","..","84.9819641113281","..","63.8070770740834","74.2","73.400035206217",".."
2008,"YR2008","Iran, Islamic Rep.","IRN","17.4702795330406","..","..","..","..","4248.95335255155","28.6629092070041","49","..","..","100.9","148.387645723748","99.8465101318752","..","1.12433246860125","-23.0235921082979","30.542","..","..","21.1900005340576","..","2.08308204084512E+15","..","..","..","397189565318.895","72845542","15545000","0.213396723714404","466850","1628760","..","..","6.39412371324114","9.54407033571551","..","94.3742065429688","19.3199996948242","99.573039155522","90.1","89.3538206116161","0.67201"
2008,"YR2008","Iraq","IRQ","..","..","..","0.0181744300443807","..","13487.2955425522","18.7255641676384","211","..","1.79363218797487","93.9","132.773697096887","56.94","..","2.50782117854462","-13.9023292947321","31.073","..","..","23.4200000762939","..","..","..","..","..","131613661510.475","29111417","4000000","0.137403136370861","81900","437370","..","..","..","9.14557468504927","..","92.2173004150391","17.1000003814697","97.8425572163959","62","66.0220696414426","0.03436"
2008,"YR2008","Ireland","IRL","..","..","..","0.484245158252826","0.743654184718279","14569.3098695345","60.9682101901582","..","9.68356957264687","10.003579524746","96.49","..","378.108991825613","..","2.03870801117202","-3.30932391125559","38.702","..","..","5.42000007629395","..","178501555156.221","3.3","8.2","..","274919027391.241","4489544","1101000","0.245236487269086","42001","68890","..","30.9","0.947749852069192","15.9820002903179","..","100","8.55000019073486","89.9243442673944","97.4","98.0171439271474","1.38596"
2008,"YR2008","Isle of Man","IMN","..","..","..","..","..","..","77.719298245614","..","..","..","..","..","..","..","1.03289646773332","..","48.042","..","..","..","..","..","..","..","..","5827468750","78534","27300","0.347620139048056","443","570","..","..","..","47.8947368421053","..","100","..","..","..","..",".."
2008,"YR2008","Israel","ISR","..","..","..","0.641104931900762","1.09752676934356","..","23.826247689464","..","2.66645851331195","6.64796365789941","104.07","2.96272601794827","280.613947280614","..","1.7765791059698","..","8.298","..","..","1.66999995708466","..","867225977407.114","..","..","..","216760312151.616","7308800","299700","0.0410053633975482","5156","21640","..","..","..","13.8493530499076","..","100","2.54999995231628","96.5385126799894","100","100","4.32767"
2008,"YR2008","Italy","ITA","..","..","..","0.592932588176866","2.10676859472255","41570.0269998912","49.1507445434147","..","6.7851633175895","8.4788199519716","98.58","222.458534003048","143.47626033609","..","0.662469252941527","1.15898517421755","31.908","..","..","3.70000004768372","..","1660632804332.29","2.5","6.9","..","2390729210487.77","58826731","7498000","0.12745906278559","144572","294140","..","33.6","2.06859856116043","25.4912626640375","..","100","4.28000020980835","86.8421531044015","100","100","1.1652"
2008,"YR2008","Jamaica","JAM","..","..","..","0.0668003743185681","0.798623357561839","2771.51698133131","41.4589104339797","50","14.7184993418732","12.2083004328487","96.38","..","37.6416666666667","..","0.526630114801646","-6.1672425302787","46.629","..","..","19.0599994659424","..","847980858871.595","..","..","..","13678551837.6303","2790122","120000","0.0430088720134819","4490","10830","..","..","5.63871426329539","11.0803324099723","..","83.8730466308289","26.2600002288818","85.9768149613512","89.2","86.5710628947729",".."
2008,"YR2008","Japan","JPN","35.0907519446845","..","..","0.561959357517373","1.50286509290548","44626.6824509982","12.6968449931413","..","0.511778103055356","8.663207569979","101.2","135.680730447225","278.228644382544","..","0.0484253945978966","7.48875080404343","11.091","..","..","4.21000003814697","..","503421231731956","2.7","7.4","..","5037908465114.48","128063000","4308000","0.0336396929636195","46280","364500","..","32.1","1.06021362401343","11.8189300411523","..","100","4.21999979019165","83.2215065205464","100","..","3.33536"
2008,"YR2008","Jordan","JOR","9.54241645244216","..","..","0.242383643417676","1.39288586730569","5694.26970379724","11.0210788757933","12","13.7025701117193","16.7961363878099","108.21","2.9932715470695","337.444816053512","..","4.67846407766532","8.6210851507287","18.036","..","..","..","..","9457536518.28521","3.6","8.4","5.05","21972004086.2336","6489822","149500","0.023036070943086","9725","88240","..","32.6","2.69695337674059","1.69424297370807","..","98.4889450073242","..","98.005353818723","91.7","97.7772995669006","0.4347"
2008,"YR2008","Kazakhstan","KAZ","..","..","..","0.288658807723978","0.623119735635187","5514.97957775637","78.1017890876764","29","4.20773697431693","7.76769449291569","111.72","16.8367597138296","1.08345780825953","..","1.21836560954818","-6.20000001462088","45.889","..","..","30.1599998474121","..","11245018685958.2","4","9.4","..","133441612246.798","15674000","28519800","1.81956105652673","2108514","2699700","..","29.1","5.71651138070245","10.5640626736304","..","98.8531875610352","31.1000003814697","98.9466037970788","86.8","80.2061986046918","0.21591"
2008,"YR2008","Kenya","KEN","0.0335979324349271","..","..","13.9044595137173","1.311508685325","725.127972491773","47.5893453280388","170","44.2099684820834","11.6349557704343","111.33","..","33.2875471698113","..","2.75155906438204","-4.98326422540841","77.2","..","..","..","..","2696105627552.79","..","..","..","35895153327.8497","39148416","5300000","0.13538223360046","270850","569140","..","..","24.9225054907488","9.31229574445655","..","7.77011680603027","..","16.5611159894799","50.9","43.3574495285973",".."
2008,"YR2008","Kiribati","KIR","..","..","..","1.8216103128811","1.06396311875875","3424.10617709381","41.9753086419753","29","79.8634670188291","40.5246624314864","115.98","..","..","..","2.18646868662023","7.5144525196846","56.353","..","..","..","..","..","..","..","..","139125482.301627","98440","2000","0.0203169443315725","340","810","..","..","25.062749104084","2.46913580246914","..","39.9411964416504","..","..","48","45.6546207268431",".."
2008,"YR2008","Korea, Dem. People’s Rep.","PRK","..","..","..","..","..","..","22.0081388588988","298","..","..","98.07","..","..","..","0.543310983774329","..","39.96","..","..","..","..","..","..","..","..","..","24335146","2400000","0.0986227902639253","26500","120410","..","..","..","19.9318993439083","..","..","..","88.7347854867157","99.5","99.5123097610749",".."
2008,"YR2008","Korea, Rep.","KOR","..","..","..","0.871876867092717","1.54777763716677","17340.4396638192","18.7261671647944","12","0.924067450362149","4.48662974430175","104.51","70.890393372785","441.052396166134","..","0.759316681850927","5.59907400922303","18.267","..","..","7.15000009536743","..","1.15805462548168E+15","2.6","7.2","..","1002219052967.54","49054708","1565000","0.0319031559621148","18170","97030","..","32.3","2.50769504871983","16.1290322580645","..","100","6.59999990463257","81.1693776972217","87.9","..","3.13619"
2008,"YR2008","Kosovo","XKX","..","..","..","..","..","..","..","..","..","..","..","..","..","..","0.803213477569189","-4.09083319418934","..","..","..","..","..","3885019253.67731","..","..","..","5687488208.58356","1747383","..","..","..","10887","..","..","17.4534652755347","..","..","99.8588333129883","..","87.5746141147357","..","..",".."
2008,"YR2008","Kuwait","KWT","..","..","..","0.0354246212465486","0.62644823372544","..","8.47362514029181","10","0.168785817247754","14.7019811026237","101.96","3.22245322245322","1261.94690265487","..","5.77884667630501","..","1.768","..","..","2.50999999046326","..","..","..","..","..","147395833333.333","2652340","11300","0.00426038893957788","1510","17820","..","..","..","0.634118967452301","..","100","..","100","99","..","0.0855"
2008,"YR2008","Kyrgyz Republic","KGZ","9.30531732418525","..","..","3.50733086270654","1.09892933904982","1571.31085864408","55.9290928050052","65","15.4434549924269","13.1068867067271","102.03","..","18.9738178976163","..","0.950220144755314","0.862556615750762","64.715","9.2","4.5","34.0200004577637","..","30165817173.212","3.5","8.4","..","5139957784.91084","5318700","1279500","0.24056630379604","107272","191800","..","31.5","27.036912747568","6.67101147028154","..","99.0718765258789","..","74.4093031294802","78.1","77.1031804358921","0.19016"
2008,"YR2008","Lao PDR","LAO","..","..","..","..","..","887.603808531756","9.11611785095321","181","..","..","112.74","..","..","..","1.70647694161785","3.45831073125267","69.161","..","..","..","..","..","..","..","..","5443915120.50795","6052190","1290000","0.21314598517231","21040","230800","..","..","34.8681094678062","5.5892547660312","..","53","..","..","55.9","56.4055934166595",".."
2008,"YR2008","Latvia","LVA","..","..","..","9.3707820209521","1.50412063379102","7389.3489170241","29.3427230046948","..","15.7253427833946","12.6946041511821","124.66","..","66.9470085470086","..","-1.0509395443743","-6.5799886941775","32.166","..","..","7.94999980926514","..","21735413676.7248","2.1","6.1","..","35596016664.2304","2177322","1170000","0.537357359177926","18250","62196","..","37.2","3.29404966922174","18.811499131777","..","100","10.1099996566772","65.0876798208202","96.9","96.8064835164835","0.58139"
2008,"YR2008","Lebanon","LBN","..","..","..","0.935046427228707","1.22813939528159","41604.4776119403","64.8093841642229","27","13.9618845574526","14.3671314634778","104.05","28.7830349531117","219.593495934959","..","0.599720273068473","-5.46396608572773","13.058","..","..","..","..","47552165728024.2","..","..","..","28829850746.2687","4111047","123000","0.0299193854996063","6630","10230","..","..","4.83639778568604","12.0234604105572","..","99.2","..","95.5715972949314","95.3","..",".."
2008,"YR2008","Lesotho","LSO","0.0338696020321761","..","..","9.08725722946254","1.92195868681661","352.108325452539","77.7997364953887","71","13.5244065550045","20.1645892258026","96.71","..","..","..","0.886095129354892","19.4317998115664","76.226","..","..","12.1000003814697","..","18789261803.2852","..","..","..","1868776303.14958","1999930","358000","0.179006265219283","23620","30360","..","..","5.80535757269226","11.7918313570487","..","5.08431911468506","17.9599990844727","..","76.3","63.9824372055494",".."
2008,"YR2008","Liberia","LBR","..","..","..","..","..","622.534079543314","27.3048172757475","306","..","..","122.67","..","..","..","4.18295563717997","10.5486050721856","52.912","..","..","..","..","433051535.899335","..","..","..","850040500","3662993","430000","0.117390341723285","26300","96320","..","..","65.1746005043289","4.46428571428571","..","0.576563239097595","..","..","57.4","54.7301891969769",".."
2008,"YR2008","Libya","LBY","..","..","..","0.0144305508864554","0.539161403155084","..","8.74376257430919","..","0.00257715847755006","16.3659319042473","105.93","17.2324136934855","27.2685714285714","..","1.37593409165659","..","22.676","..","..","..","..","67480357991.2789","..","..","..","87140405361.2292","6053078","1750000","0.289109111100171","153850","1759540","..","..","1.86515638182362","0.994578128374462","..","94.6902923583984","..","99.1522926831461","..","..",".."
2008,"YR2008","Liechtenstein","LIE","..","..","..","..","..","..","42.5","..","..","..","99.51","..","..","..","0.618096036655233","..","85.426","..","..","..","..","..","..","..","..","5081432924.0144","35541","3800","0.106918769871416","68","160","..","..","..","23.75","..","100","..","..","..","..",".."
2008,"YR2008","Lithuania","LTU","0.047902398862318","117580","631.641149610529","1.84347917955065","1.42052894007751","8575.35253400772","42.6342241723175","..","15.4211344886621","10.5566822557201","114.24","14.6611943607506","86.6811710985764","..","-1.02848317546539","2.45583704539085","33.152","..","..","8.0600004196167","..","33051428988.4111","2.3","6.6","..","47850551148.8365","3198231","1861500","0.58204050926903","26721","62675","..","35.7","3.65434949915607","29.7008376545672","..","100","10.1899995803833","60.2506773202724","85.9","85.9885871605948","0.78844"
2008,"YR2008","Luxembourg","LUX","..","6446","1039.67741935484","0.541039799753787","0.996222266963051","39154.8431504045","50.5791505791506","..","6.63698105262262","9.42829704117381","103.5","..","250.516129032258","..","1.78749663225793","-27.4499378312938","12.2","..","..","1.6599999666214","..","38447773695.9931","3.2","7.8","..","55849686538.7432","488650","62000","0.126880180087998","1310","2590","..","32.6","0.348073445014316","23.9382239382239","..","100","2.02999997138977","87.1163833581093","100","99.5","1.64367"
2008,"YR2008","Macao SAR, China","MAC","..","..","..","0.0110664578233623","0.288853668135109","..","..","..","2.78769317618679","12.8339861606381","80.14","..","..","..","2.06750632532795","..","0","..","..","0.189999997615814","..","214421156674.63","..","..","..","20917444919.6394","514348","..","..","..","29.2","..","..","0","..","..","100","0.170000001788139","..","..","..","0.10145"
2008,"YR2008","Macedonia, FYR","MKD","..","..","..","..","0.879045102187731","14173.1016975899","42.1323820848197","..","..","10.9656014348852","112.04","..","56.1580188679245","..","0.0929144121920078","21.9857066107122","42.871","..","..","19.6599998474121","..","365229935667.709","..","..","..","9909548410.82744","2067378","424000","0.205090699427004","10630","25230","..","..","13.2935741285174","16.8053904082442","..","99.1268768310547","19.5699996948242","83.7853371074804","98.7","97.7044731485416","0.22352"
2008,"YR2008","Madagascar","MDG","2.16571359046113","..","..","2.84471668430587","0.622586292808735","315.999582860913","70.6658183443959","228","21.0411111588981","10.5982245222989","110.37","..","4.1428125","..","2.85561434637166","2.94621250479861","69.33","..","..","..","..","608577019236.07","..","..","..","9413002920.97008","19996469","3200000","0.160028252988065","410950","581540","..","..","24.8383702791478","5.50263094542078","..","7.99960613250732","..","..","30","29.4003218550281","0.13388"
2008,"YR2008","Malawi","MWI","0.533578656853726","..","..","4.12185394518794","0.83645339011282","400.357907236763","57.6474331777683","166","85.7863303125226","12.0327096318218","135.83","66100.5494505495","34.8704347826087","..","3.06129406831288","3.51539199158617","84.674","..","..","..","..","887587190034.898","..","..","..","5320925102.29496","14271234","3450000","0.241745037605017","54350","94280","..","..","32.3357927286881","36.5931268561731","..","2.6180272102356","..","..","74.3","55.2869126807196",".."
