Type,"Country Code","Series Code","Time Code","Description"
FootNote,"Dominican Republic (DOM)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2011 (YR2011)","Source : National Source (Ministerio de Economia, Planificación y Desarrollo) Encuesta Nacional de Fuerza de Trabajo; April and October average; Moderate Poverty Line (individuals) http://economia.gob.do/mepyd/despacho/unidad-asesora-de-analisis-economico-y-social/estimaciones-de-pobreza/  The national poverty line is absolute. Data are produced by government. Poverty measures are shares of  population. Most Recent Comparable Series:2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Dominican Republic (DOM)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2012 (YR2012)","Source : National Source (Ministerio de Economia, Planificación y Desarrollo) Encuesta Nacional de Fuerza de Trabajo; April and October average; Moderate Poverty Line (individuals) http://economia.gob.do/mepyd/despacho/unidad-asesora-de-analisis-economico-y-social/estimaciones-de-pobreza/  The national poverty line is absolute. Data are produced by government. Poverty measures are shares of  population. Most Recent Comparable Series:2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Dominican Republic (DOM)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2013 (YR2013)","Source : National Source (Ministerio de Economia, Planificación y Desarrollo) Encuesta Nacional de Fuerza de Trabajo; April and October average; Moderate Poverty Line (individuals) http://economia.gob.do/mepyd/despacho/unidad-asesora-de-analisis-economico-y-social/estimaciones-de-pobreza/  The national poverty line is absolute. Data are produced by government. Poverty measures are shares of  population. Most Recent Comparable Series:2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Dominican Republic (DOM)","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) (SI.SPR.PC40)","2010 (YR2010)","Estimated from individual income data."
FootNote,"Dominican Republic (DOM)","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) (SI.SPR.PC40)","2015 (YR2015)","Estimated from individual income data."
FootNote,"Dominican Republic (DOM)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2010 (YR2010)","Labour force survey. Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old."
FootNote,"Dominican Republic (DOM)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2011 (YR2011)","Labour force survey. Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old."
FootNote,"Dominican Republic (DOM)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2012 (YR2012)","Labour force survey. Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old."
FootNote,"Dominican Republic (DOM)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2013 (YR2013)","Labour force survey. Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old."
FootNote,"Dominican Republic (DOM)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2014 (YR2014)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Dominican Republic (DOM)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2015 (YR2015)","Labour force survey. Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old."
FootNote,"Dominican Republic (DOM)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2016 (YR2016)","Labour force survey."
FootNote,"Dominican Republic (DOM)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2010 (YR2010)","Labour force survey. Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old."
FootNote,"Dominican Republic (DOM)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2011 (YR2011)","Labour force survey. Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old."
FootNote,"Dominican Republic (DOM)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2012 (YR2012)","Labour force survey. Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old."
FootNote,"Dominican Republic (DOM)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2013 (YR2013)","Labour force survey. Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old."
FootNote,"Dominican Republic (DOM)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2014 (YR2014)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Dominican Republic (DOM)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2015 (YR2015)","Labour force survey. Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old."
FootNote,"Dominican Republic (DOM)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2016 (YR2016)","Labour force survey."
FootNote,"Algeria (DZA)","Income share held by lowest 10% (SI.DST.FRST.10)","2011 (YR2011)","Estimated from grouped consumption data."
FootNote,"Algeria (DZA)","Income share held by lowest 20% (SI.DST.FRST.20)","2011 (YR2011)","Estimated from grouped consumption data."
FootNote,"Algeria (DZA)","GINI index (World Bank estimate) (SI.POV.GINI)","2011 (YR2011)","Estimated from grouped consumption data."
FootNote,"Algeria (DZA)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2011 (YR2011)","Source : La Pauvrete en Algerie en 2011. Direction Des Statistiques Sociales et des Revenus. Septembre 2014  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2011.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Algeria (DZA)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2011 (YR2011)","Source : La Pauvrete en Algerie en 2011. Direction Des Statistiques Sociales et des Revenus. Septembre 2014  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2011.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Algeria (DZA)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2011 (YR2011)","Source : La Pauvrete en Algerie en 2011. Direction Des Statistiques Sociales et des Revenus. Septembre 2014  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2011.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Algeria (DZA)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2013 (YR2013)","Labour force survey. Data reference period: September."
FootNote,"Algeria (DZA)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2014 (YR2014)","Labour force survey. Data reference period: September."
FootNote,"Algeria (DZA)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2013 (YR2013)","Labour force survey. Data reference period: September."
FootNote,"Algeria (DZA)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2014 (YR2014)","Labour force survey. Data reference period: September."
FootNote,"Ecuador (ECU)","GINI index (World Bank estimate) (SI.POV.GINI)","2010 (YR2010)","Estimated from unit-record income data."
FootNote,"Ecuador (ECU)","GINI index (World Bank estimate) (SI.POV.GINI)","2011 (YR2011)","Estimated from unit-record income data."
FootNote,"Ecuador (ECU)","GINI index (World Bank estimate) (SI.POV.GINI)","2012 (YR2012)","Estimated from unit-record income data."
FootNote,"Ecuador (ECU)","GINI index (World Bank estimate) (SI.POV.GINI)","2013 (YR2013)","Estimated from unit-record income data."
FootNote,"Ecuador (ECU)","GINI index (World Bank estimate) (SI.POV.GINI)","2014 (YR2014)","Estimated from unit-record income data."
FootNote,"Ecuador (ECU)","GINI index (World Bank estimate) (SI.POV.GINI)","2015 (YR2015)","Estimated from unit-record income data."
FootNote,"Ecuador (ECU)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2010 (YR2010)","Source : National Source (www.inec.gov.ec) ENEMDU, Income Poverty; Dec data; Moderate Poverty Line (individuals)  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2000,2001,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Ecuador (ECU)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2011 (YR2011)","Source : National Source (www.inec.gov.ec) ENEMDU, Income Poverty; Dec data; Moderate Poverty Line (individuals)  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2000,2001,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Ecuador (ECU)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2012 (YR2012)","Source : Sistema integrado de indicadores sociales de Ecuador.  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2000,2001,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Ecuador (ECU)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2013 (YR2013)","Source : Sistema de Indicadores sociales del Ecuador - Ministerio Coordinador de Desarrollo Social (http://www.siise.gob.ec/siiseweb/siiseweb.html?sistema=1#)  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2000,2001,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Ecuador (ECU)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2014 (YR2014)","Source : National Source (www.inec.gov.ec) ENEMDU, Income Poverty; Dec data; Moderate Poverty Line (individuals)  The national poverty line is absolute. Data are produced by government. Poverty measures are shares of  population. Most Recent Comparable Series:2000,2001,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Ecuador (ECU)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2010 (YR2010)","Source : National Source (www.inec.gov.ec) ENEMDU, Income Poverty; Dec data; Moderate Poverty Line (individuals)  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2000,2001,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Ecuador (ECU)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2011 (YR2011)","Source : National Source (www.inec.gov.ec) ENEMDU, Income Poverty; Dec data; Moderate Poverty Line (individuals)  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2000,2001,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Ecuador (ECU)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2012 (YR2012)","Source : Sistema integrado de indicadores sociales de Ecuador.  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2000,2001,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Ecuador (ECU)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2013 (YR2013)","Source : Sistema de Indicadores sociales del Ecuador - Ministerio Coordinador de Desarrollo Social (http://www.siise.gob.ec/siiseweb/siiseweb.html?sistema=1#)  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2000,2001,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Ecuador (ECU)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2014 (YR2014)","Source : National Source (www.inec.gov.ec) ENEMDU, Income Poverty; Dec data; Moderate Poverty Line (individuals)  The national poverty line is absolute. Data are produced by government. Poverty measures are shares of  population. Most Recent Comparable Series:2000,2001,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Ecuador (ECU)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2010 (YR2010)","Source : National Source (www.inec.gov.ec) ENEMDU, Income Poverty; Dec data; Moderate Poverty Line (individuals)  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2000,2001,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Ecuador (ECU)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2011 (YR2011)","Source : National Source (www.inec.gov.ec) ENEMDU, Income Poverty; Dec data; Moderate Poverty Line (individuals)  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2000,2001,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
